timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
286099143,0.99972373,-0.0077770557,0.004696772,0.021676958,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286104186,0.999726,-0.0077422964,0.004692566,0.021590717,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286109163,0.9997237,-0.007775541,0.004692645,0.021681966,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286114146,0.99972653,-0.0077346736,0.004685773,0.02156693,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286119147,0.9997239,-0.0077556726,0.0046765027,0.02168398,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286124149,0.9997263,-0.0077111158,0.004666211,0.021593679,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286129149,0.9997237,-0.007746957,0.0046820804,0.021693433,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286134151,0.99972636,-0.007686986,0.004687099,0.021591635,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286139152,0.9997231,-0.007765268,0.004685371,0.021715842,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286144152,0.99972594,-0.007694041,0.0046850555,0.021613289,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286149154,0.9997229,-0.0077745174,0.004688285,0.021720093,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286154155,0.99972564,-0.007713512,0.0047001056,0.02161319,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286159156,0.9997228,-0.007773973,0.0046873144,0.021727215,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286164157,0.9997255,-0.0076972595,0.004697783,0.02162561,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286169158,0.99972236,-0.007812965,0.0047010984,0.02173009,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286174159,0.9997252,-0.007721003,0.0047053797,0.021630125,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286179161,0.9997223,-0.0077911993,0.0046983478,0.021738533,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286184161,0.9997251,-0.0077095204,0.004691479,0.02164121,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286189163,0.9997225,-0.0078091472,0.00467537,0.021728834,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286194165,0.9997256,-0.0076858904,0.004666467,0.02163331,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286199164,0.999722,-0.0078073414,0.0046747285,0.021753551,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286204166,0.999725,-0.0076900763,0.004676632,0.021658191,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286209167,0.99972206,-0.0078050913,0.0046925335,0.021749426,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286214168,0.99972445,-0.0077080154,0.0047014593,0.021667449,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286219169,0.9997213,-0.007827188,0.0047146594,0.021769667,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286224170,0.99972427,-0.0076978365,0.004724615,0.021675386,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286229171,0.999721,-0.007843623,0.0047225147,0.021774782,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286234172,0.9997236,-0.007695174,0.0047387895,0.021704989,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286239173,0.9997208,-0.007832195,0.004720995,0.021788841,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286244174,0.9997235,-0.007710315,0.0047217775,0.021709858,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286249175,0.99972045,-0.0078418255,0.004721972,0.021798601,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
